order,prime,delta_coeffs,rho,euc_success,dh_success,rescue,best_euc_norm,best_dh_norm,alpha_coeffs,beta_coeffs,alpha_norm_sq
H17,13,"(-2, -1, 2, 1)","(-1/13,-1/26,1/13,1/26)",1,1,0,61/169,141/169,"(-2, -2, -2, -2)","(-1, 1, 1, -1)",20
H17,13,"(-2, -1, 2, 2)","(-1/13,0,1/13,1/13)",1,1,0,123/338,237/338,"(-2, -2, -2, -2)","(0, 0, 0, -1)",20
H17,13,"(-2, 0, -2, -2)","(-3/13,-1/13,-1/13,-1/13)",1,1,0,89/338,149/169,"(-2, -2, -2, -2)","(-1, 0, 1, 1)",20
H17,13,"(-2, 0, -2, -1)","(-3/13,-1/26,-1/13,-1/26)",1,1,0,43/169,225/338,"(-2, -2, -2, -2)","(-1, 0, 2, 1)",20
H17,13,"(-2, 0, -2, 0)","(-3/13,0,-1/13,0)",1,1,0,85/338,231/338,"(-2, -2, -2, -2)","(-1, 0, 2, 1)",20
H17,13,"(-2, 0, -2, 1)","(-3/13,1/26,-1/13,1/26)",1,1,0,43/169,277/338,"(-2, -2, -2, -2)","(-1, 0, 2, 1)",20
H17,13,"(-2, 0, -2, 2)","(-3/13,1/13,-1/13,1/13)",1,1,0,89/338,149/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 0, -1, -2)","(-5/26,-1/13,-1/26,-1/13)",1,1,0,54/169,131/169,"(-2, -2, -2, -2)","(-1, 0, 1, 1)",20
H17,13,"(-2, 0, -1, -1)","(-5/26,-1/26,-1/26,-1/26)",1,1,0,105/338,153/169,"(-2, -2, -2, -2)","(-1, 0, 1, 1)",20
H17,13,"(-2, 0, -1, 0)","(-5/26,0,-1/26,0)",1,1,0,4/13,21/26,"(-2, -2, -2, -2)","(-1, 0, 2, 1)",20
H17,13,"(-2, 0, -1, 1)","(-5/26,1/26,-1/26,1/26)",1,1,0,105/338,319/338,"(-2, -2, -2, -2)","(-1, 0, 2, 1)",20
H17,13,"(-2, 0, -1, 2)","(-5/26,1/13,-1/26,1/13)",1,1,0,54/169,131/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 0, 0, -2)","(-2/13,-1/13,0,-1/13)",1,1,0,129/338,133/169,"(-2, -2, -2, -2)","(-1, 0, 1, 1)",20
H17,13,"(-2, 0, 0, -1)","(-2/13,-1/26,0,-1/26)",1,1,0,63/169,155/169,"(-2, -2, -2, -2)","(-1, 0, 1, 1)",20
H17,13,"(-2, 0, 0, 0)","(-2/13,0,0,0)",1,1,0,125/338,121/338,"(-2, -2, -2, -2)","(0, 0, 0, 1)",20
H17,13,"(-2, 0, 0, 1)","(-2/13,1/26,0,1/26)",1,1,0,63/169,155/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 0, 0, 2)","(-2/13,1/13,0,1/13)",1,1,0,129/338,133/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 0, 1, -2)","(-3/26,-1/13,1/26,-1/13)",1,1,0,63/169,155/169,"(-2, -2, -2, -2)","(-1, 0, 1, 1)",20
H17,13,"(-2, 0, 1, -1)","(-3/26,-1/26,1/26,-1/26)",1,1,0,123/338,151/169,"(-2, -2, -2, -2)","(0, 0, -1, 1)",20
H17,13,"(-2, 0, 1, 0)","(-3/26,0,1/26,0)",1,1,0,61/169,139/338,"(-2, -2, -2, -2)","(0, 0, 0, 1)",20
H17,13,"(-2, 0, 1, 1)","(-3/26,1/26,1/26,1/26)",1,1,0,123/338,237/338,"(-2, -2, -2, -2)","(0, 0, 0, 1)",20
H17,13,"(-2, 0, 1, 2)","(-3/26,1/13,1/26,1/13)",1,1,0,63/169,155/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 0, 2, -2)","(-1/13,-1/13,1/13,-1/13)",1,1,0,125/338,225/338,"(-2, -2, -2, -2)","(0, 0, -1, 0)",20
H17,13,"(-2, 0, 2, -1)","(-1/13,-1/26,1/13,-1/26)",1,1,0,61/169,243/338,"(-2, -2, -2, -2)","(0, 0, -1, 0)",20
H17,13,"(-2, 0, 2, 0)","(-1/13,0,1/13,0)",1,1,0,121/338,301/338,"(-2, -2, -2, -2)","(0, 0, -1, 0)",20
H17,13,"(-2, 0, 2, 1)","(-1/13,1/26,1/13,1/26)",1,1,0,61/169,243/338,"(-2, -2, -2, -2)","(0, 0, 0, -1)",20
H17,13,"(-2, 0, 2, 2)","(-1/13,1/13,1/13,1/13)",1,1,0,125/338,225/338,"(-2, -2, -2, -2)","(0, 0, 0, -1)",20
H17,13,"(-2, 1, -2, -2)","(-3/13,0,-1/13,-1/13)",1,1,0,87/338,323/338,"(-2, -2, -2, -2)","(-1, 0, 2, 1)",20
H17,13,"(-2, 1, -2, -1)","(-3/13,1/26,-1/13,-1/26)",1,1,0,43/169,329/338,"(-2, -2, -2, -2)","(-1, 0, 2, 1)",20
H17,13,"(-2, 1, -2, 0)","(-3/13,1/13,-1/13,0)",1,1,0,87/338,155/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 1, -2, 1)","(-3/13,3/26,-1/13,1/26)",1,1,0,45/169,133/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 1, -2, 2)","(-3/13,2/13,-1/13,1/13)",1,1,0,95/338,131/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 1, -1, -2)","(-5/26,0,-1/26,-1/13)",1,1,0,53/169,137/169,"(-2, -2, -2, -2)","(0, -1, 0, 2)",20
H17,13,"(-2, 1, -1, -1)","(-5/26,1/26,-1/26,-1/26)",1,1,0,105/338,153/169,"(-2, -2, -2, -2)","(0, -1, 0, 2)",20
H17,13,"(-2, 1, -1, 0)","(-5/26,1/13,-1/26,0)",1,1,0,53/169,137/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 1, -1, 1)","(-5/26,3/26,-1/26,1/26)",1,1,0,109/338,115/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 1, -1, 2)","(-5/26,2/13,-1/26,1/13)",1,1,0,57/169,113/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 1, 0, -2)","(-2/13,0,0,-1/13)",1,1,0,127/338,139/169,"(-2, -2, -2, -2)","(0, -1, 0, 2)",20
H17,13,"(-2, 1, 0, -1)","(-2/13,1/26,0,-1/26)",1,1,0,63/169,155/169,"(-2, -2, -2, -2)","(0, -1, 0, 2)",20
H17,13,"(-2, 1, 0, 0)","(-2/13,1/13,0,0)",1,1,0,127/338,139/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 1, 0, 1)","(-2/13,3/26,0,1/26)",1,1,0,5/13,9/13,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 1, 0, 2)","(-2/13,2/13,0,1/13)",1,1,0,109/338,115/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 1, 1, -2)","(-3/26,0,1/26,-1/13)",1,1,0,62/169,161/169,"(-2, -2, -2, -2)","(0, -1, 0, 2)",20
H17,13,"(-2, 1, 1, -1)","(-3/26,1/26,1/26,-1/26)",1,1,0,123/338,133/338,"(-2, -2, -2, -2)","(0, 0, 0, 1)",20
H17,13,"(-2, 1, 1, 0)","(-3/26,1/13,1/26,0)",1,1,0,62/169,335/338,"(-2, -2, -2, -2)","(0, -1, 0, 1)",20
H17,13,"(-2, 1, 1, 1)","(-3/26,3/26,1/26,1/26)",1,1,0,127/338,139/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 1, 1, 2)","(-3/26,2/13,1/26,1/13)",1,1,0,53/169,137/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 1, 2, -2)","(-1/13,0,1/13,-1/13)",1,1,0,123/338,237/338,"(-2, -2, -2, -2)","(0, 0, -1, 0)",20
H17,13,"(-2, 1, 2, -1)","(-1/13,1/26,1/13,-1/26)",1,1,0,61/169,295/338,"(-2, -2, -2, -2)","(0, 0, -1, 0)",20
H17,13,"(-2, 1, 2, 0)","(-1/13,1/13,1/13,0)",1,1,0,123/338,289/338,"(-2, -2, -2, -2)","(0, 0, 0, -1)",20
H17,13,"(-2, 1, 2, 1)","(-1/13,3/26,1/13,1/26)",1,1,0,63/169,271/338,"(-2, -2, -2, -2)","(0, 0, 0, -1)",20
H17,13,"(-2, 1, 2, 2)","(-1/13,2/13,1/13,1/13)",1,1,0,105/338,293/338,"(-2, -2, -2, -2)","(0, 0, 0, -1)",20
H17,13,"(-2, 2, -2, -2)","(-3/13,1/13,-1/13,-1/13)",1,1,0,89/338,149/169,"(-2, -2, -2, -2)","(0, -1, 0, 2)",20
H17,13,"(-2, 2, -2, -1)","(-3/13,3/26,-1/13,-1/26)",1,1,0,45/169,159/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 2, -2, 0)","(-3/13,2/13,-1/13,0)",1,1,0,93/338,137/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 2, -2, 1)","(-3/13,5/26,-1/13,1/26)",1,1,0,49/169,135/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 2, -2, 2)","(-3/13,3/13,-1/13,1/13)",1,1,0,105/338,153/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 2, -1, -2)","(-5/26,1/13,-1/26,-1/13)",1,1,0,54/169,131/169,"(-2, -2, -2, -2)","(0, -1, 0, 2)",20
H17,13,"(-2, 2, -1, -1)","(-5/26,3/26,-1/26,-1/26)",1,1,0,109/338,167/169,"(-2, -2, -2, -2)","(0, -1, 0, 2)",20
H17,13,"(-2, 2, -1, 0)","(-5/26,2/13,-1/26,0)",1,1,0,56/169,119/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 2, -1, 1)","(-5/26,5/26,-1/26,1/26)",1,1,0,9/26,9/13,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 2, -1, 2)","(-5/26,3/13,-1/26,1/13)",1,1,0,49/169,135/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 2, 0, -2)","(-2/13,1/13,0,-1/13)",1,1,0,129/338,133/169,"(-2, -2, -2, -2)","(0, -1, 0, 2)",20
H17,13,"(-2, 2, 0, -1)","(-2/13,3/26,0,-1/26)",1,1,0,5/13,11/13,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 2, 0, 0)","(-2/13,2/13,0,0)",1,1,0,133/338,121/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 2, 0, 1)","(-2/13,5/26,0,1/26)",1,1,0,56/169,119/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 2, 0, 2)","(-2/13,3/13,0,1/13)",1,1,0,93/338,137/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 2, 1, -2)","(-3/26,1/13,1/26,-1/13)",1,1,0,63/169,323/338,"(-2, -2, -2, -2)","(0, -1, 0, 1)",20
H17,13,"(-2, 2, 1, -1)","(-3/26,3/26,1/26,-1/26)",1,1,0,127/338,317/338,"(-2, -2, -2, -2)","(0, -1, 0, 1)",20
H17,13,"(-2, 2, 1, 0)","(-3/26,2/13,1/26,0)",1,1,0,5/13,11/13,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 2, 1, 1)","(-3/26,5/26,1/26,1/26)",1,1,0,109/338,141/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 2, 1, 2)","(-3/26,3/13,1/26,1/13)",1,1,0,45/169,159/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-2, 2, 2, -2)","(-1/13,1/13,1/13,-1/13)",1,1,0,125/338,329/338,"(-2, -2, -2, -2)","(0, -1, 0, 1)",20
H17,13,"(-2, 2, 2, -1)","(-1/13,3/26,1/13,-1/26)",1,1,0,63/169,323/338,"(-2, -2, -2, -2)","(0, -1, 0, 1)",20
H17,13,"(-2, 2, 2, 0)","(-1/13,2/13,1/13,0)",1,1,0,129/338,253/338,"(-2, -2, -2, -2)","(0, 0, 1, 0)",20
H17,13,"(-2, 2, 2, 1)","(-1/13,5/26,1/13,1/26)",1,1,0,54/169,157/169,"(-2, -2, -2, -2)","(0, 0, 1, -1)",20
H17,13,"(-2, 2, 2, 2)","(-1/13,3/13,1/13,1/13)",1,1,0,89/338,149/169,"(-2, -2, -2, -2)","(0, 0, 1, -1)",20
H17,13,"(-1, -2, -2, -2)","(-2/13,-3/13,-1/13,-1/13)",1,1,0,95/338,157/169,"(-2, -2, -2, -2)","(-2, 1, 2, 0)",20
H17,13,"(-1, -2, -2, -1)","(-2/13,-5/26,-1/13,-1/26)",1,1,0,57/169,165/169,"(-2, -2, -2, -2)","(-2, 1, 2, 0)",20
H17,13,"(-1, -2, -2, 0)","(-2/13,-2/13,-1/13,0)",1,1,0,109/338,321/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, -2, -2, 1)","(-2/13,-3/26,-1/13,1/26)",1,1,0,53/169,287/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, -2, -2, 2)","(-2/13,-1/13,-1/13,1/13)",1,1,0,105/338,293/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, -2, -1, -2)","(-3/26,-3/13,-1/26,-1/13)",1,1,0,45/169,159/169,"(-2, -2, -2, -2)","(-2, 1, 2, 0)",20
H17,13,"(-1, -2, -1, -1)","(-3/26,-5/26,-1/26,-1/26)",1,1,0,109/338,167/169,"(-2, -2, -2, -2)","(-2, 1, 2, 0)",20
H17,13,"(-1, -2, -1, 0)","(-3/26,-2/13,-1/26,0)",1,1,0,5/13,19/26,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, -2, -1, 1)","(-3/26,-3/26,-1/26,1/26)",1,1,0,127/338,213/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, -2, -1, 2)","(-3/26,-1/13,-1/26,1/13)",1,1,0,63/169,219/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, -2, 0, -2)","(-1/13,-3/13,0,-1/13)",1,1,0,87/338,219/338,"(-2, -2, -2, -2)","(-1, 0, 0, 1)",20
H17,13,"(-1, -2, 0, -1)","(-1/13,-5/26,0,-1/26)",1,1,0,53/169,261/338,"(-2, -2, -2, -2)","(-1, 0, 0, 1)",20
H17,13,"(-1, -2, 0, 0)","(-1/13,-2/13,0,0)",1,1,0,127/338,213/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, -2, 0, 1)","(-1/13,-3/26,0,1/26)",1,1,0,62/169,179/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, -2, 0, 2)","(-1/13,-1/13,0,1/13)",1,1,0,123/338,185/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, -2, 1, -2)","(-1/26,-3/13,1/26,-1/13)",1,1,0,43/169,225/338,"(-2, -2, -2, -2)","(-1, 0, 0, 1)",20
H17,13,"(-1, -2, 1, -1)","(-1/26,-5/26,1/26,-1/26)",1,1,0,105/338,153/169,"(-2, -2, -2, -2)","(-1, 0, 0, 0)",20
H17,13,"(-1, -2, 1, 0)","(-1/26,-2/13,1/26,0)",1,1,0,63/169,155/169,"(-2, -2, -2, -2)","(-1, 0, 0, 0)",20
H17,13,"(-1, -2, 1, 1)","(-1/26,-3/26,1/26,1/26)",1,1,0,123/338,185/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, -2, 1, 2)","(-1/26,-1/13,1/26,1/13)",1,1,0,61/169,167/169,"(-2, -2, -2, -2)","(-1, 0, 1, -1)",20
H17,13,"(-1, -2, 2, -2)","(0,-3/13,1/13,-1/13)",1,1,0,87/338,155/169,"(-2, -2, -2, -2)","(-1, 0, 0, 0)",20
H17,13,"(-1, -2, 2, -1)","(0,-5/26,1/13,-1/26)",1,1,0,53/169,137/169,"(-2, -2, -2, -2)","(-1, 0, 0, 0)",20
H17,13,"(-1, -2, 2, 0)","(0,-2/13,1/13,0)",1,1,0,127/338,139/169,"(-2, -2, -2, -2)","(-1, 0, 0, 0)",20
H17,13,"(-1, -2, 2, 1)","(0,-3/26,1/13,1/26)",1,1,0,62/169,161/169,"(-2, -2, -2, -2)","(-1, 0, 0, 0)",20
H17,13,"(-1, -2, 2, 2)","(0,-1/13,1/13,1/13)",1,1,0,123/338,151/169,"(-2, -2, -2, -2)","(-1, 0, 1, -1)",20
H17,13,"(-1, -1, -2, -2)","(-2/13,-2/13,-1/13,-1/13)",1,1,0,111/338,335/338,"(-2, -2, -2, -2)","(-1, 0, 0, 1)",20
H17,13,"(-1, -1, -2, -1)","(-2/13,-3/26,-1/13,-1/26)",1,1,0,53/169,59/169,"(-2, -2, -2, -2)","(-1, 0, 1, 1)",20
H17,13,"(-1, -1, -2, 0)","(-2/13,-1/13,-1/13,0)",1,1,0,103/338,305/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, -1, -2, 1)","(-2/13,-1/26,-1/13,1/26)",1,1,0,51/169,311/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, -1, -2, 2)","(-2/13,0,-1/13,1/13)",1,1,0,103/338,81/169,"(-2, -2, -2, -2)","(-1, 0, 2, 0)",20
H17,13,"(-1, -1, -1, -2)","(-3/26,-2/13,-1/26,-1/13)",1,1,0,53/169,261/338,"(-2, -2, -2, -2)","(-1, 0, 0, 1)",20
H17,13,"(-1, -1, -1, -1)","(-3/26,-3/26,-1/26,-1/26)",1,1,0,127/338,265/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, -1, -1, 0)","(-3/26,-1/13,-1/26,0)",1,1,0,62/169,231/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, -1, -1, 1)","(-3/26,-1/26,-1/26,1/26)",1,1,0,123/338,237/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, -1, -1, 2)","(-3/26,0,-1/26,1/13)",1,1,0,62/169,283/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, -1, 0, -2)","(-1/13,-2/13,0,-1/13)",1,1,0,103/338,227/338,"(-2, -2, -2, -2)","(-1, 0, 0, 1)",20
H17,13,"(-1, -1, 0, -1)","(-1/13,-3/26,0,-1/26)",1,1,0,62/169,309/338,"(-2, -2, -2, -2)","(-1, 0, 0, 1)",20
H17,13,"(-1, -1, 0, 0)","(-1/13,-1/13,0,0)",1,1,0,147/338,197/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, -1, 0, 1)","(-1/13,-1/26,0,1/26)",1,1,0,73/169,203/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, -1, 0, 2)","(-1/13,0,0,1/13)",1,1,0,147/338,249/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, -1, 1, -2)","(-1/26,-2/13,1/26,-1/13)",1,1,0,51/169,149/169,"(-2, -2, -2, -2)","(-1, 0, 0, 0)",20
H17,13,"(-1, -1, 1, -1)","(-1/26,-3/26,1/26,-1/26)",1,1,0,123/338,151/169,"(-2, -2, -2, -2)","(-1, 0, 0, 0)",20
H17,13,"(-1, -1, 1, 0)","(-1/26,-1/13,1/26,0)",1,1,0,73/169,203/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, -1, 1, 1)","(-1/26,-1/26,1/26,1/26)",1,1,0,145/338,209/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, -1, 1, 2)","(-1/26,0,1/26,1/13)",1,1,0,73/169,255/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, -1, 2, -2)","(0,-2/13,1/13,-1/13)",1,1,0,103/338,133/169,"(-2, -2, -2, -2)","(-1, 0, 0, 0)",20
H17,13,"(-1, -1, 2, -1)","(0,-3/26,1/13,-1/26)",1,1,0,62/169,135/169,"(-2, -2, -2, -2)","(-1, 0, 0, 0)",20
H17,13,"(-1, -1, 2, 0)","(0,-1/13,1/13,0)",1,1,0,147/338,157/169,"(-2, -2, -2, -2)","(-1, 0, 0, 0)",20
H17,13,"(-1, -1, 2, 1)","(0,-1/26,1/13,1/26)",1,1,0,73/169,255/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, -1, 2, 2)","(0,0,1/13,1/13)",1,1,0,147/338,157/169,"(-2, -2, -2, -2)","(-1, 0, 1, -1)",20
H17,13,"(-1, 0, -2, -2)","(-2/13,-1/13,-1/13,-1/13)",1,1,0,105/338,75/169,"(-2, -2, -2, -2)","(-1, 0, 1, 1)",20
H17,13,"(-1, 0, -2, -1)","(-2/13,-1/26,-1/13,-1/26)",1,1,0,51/169,97/169,"(-2, -2, -2, -2)","(-1, 0, 1, 1)",20
H17,13,"(-1, 0, -2, 0)","(-2/13,0,-1/13,0)",1,1,0,101/338,139/169,"(-2, -2, -2, -2)","(-1, 0, 1, 1)",20
H17,13,"(-1, 0, -2, 1)","(-2/13,1/26,-1/13,1/26)",1,1,0,51/169,123/169,"(-2, -2, -2, -2)","(-1, 0, 2, 0)",20
H17,13,"(-1, 0, -2, 2)","(-2/13,1/13,-1/13,1/13)",1,1,0,105/338,127/169,"(-2, -2, -2, -2)","(-1, 0, 2, 0)",20
H17,13,"(-1, 0, -1, -2)","(-3/26,-1/13,-1/26,-1/13)",1,1,0,63/169,323/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, 0, -1, -1)","(-3/26,-1/26,-1/26,-1/26)",1,1,0,123/338,289/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, 0, -1, 0)","(-3/26,0,-1/26,0)",1,1,0,61/169,295/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, 0, -1, 1)","(-3/26,1/26,-1/26,1/26)",1,1,0,123/338,125/169,"(-2, -2, -2, -2)","(-1, 0, 2, 0)",20
H17,13,"(-1, 0, -1, 2)","(-3/26,1/13,-1/26,1/13)",1,1,0,63/169,129/169,"(-2, -2, -2, -2)","(-1, 0, 2, 0)",20
H17,13,"(-1, 0, 0, -2)","(-1/13,-1/13,0,-1/13)",1,1,0,123/338,315/338,"(-2, -2, -2, -2)","(-1, 0, 0, 1)",20
H17,13,"(-1, 0, 0, -1)","(-1/13,-1/26,0,-1/26)",1,1,0,73/169,255/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, 0, 0, 0)","(-1/13,0,0,0)",1,1,0,145/338,261/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, 0, 0, 1)","(-1/13,1/26,0,1/26)",1,1,0,73/169,307/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, 0, 0, 2)","(-1/13,1/13,0,1/13)",1,1,0,123/338,151/169,"(-2, -2, -2, -2)","(-1, 0, 2, 0)",20
H17,13,"(-1, 0, 1, -2)","(-1/26,-1/13,1/26,-1/13)",1,1,0,61/169,167/169,"(-2, -2, -2, -2)","(-1, 0, 0, 0)",20
H17,13,"(-1, 0, 1, -1)","(-1/26,-1/26,1/26,-1/26)",1,1,0,145/338,261/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, 0, 1, 0)","(-1/26,0,1/26,0)",1,1,0,72/169,267/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, 0, 1, 1)","(-1/26,1/26,1/26,1/26)",1,1,0,145/338,313/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, 0, 1, 2)","(-1/26,1/13,1/26,1/13)",1,1,0,61/169,167/169,"(-2, -2, -2, -2)","(0, -1, 0, 0)",20
H17,13,"(-1, 0, 2, -2)","(0,-1/13,1/13,-1/13)",1,1,0,123/338,151/169,"(-2, -2, -2, -2)","(-1, 0, 0, 0)",20
H17,13,"(-1, 0, 2, -1)","(0,-1/26,1/13,-1/26)",1,1,0,73/169,307/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, 0, 2, 0)","(0,0,1/13,0)",1,1,0,145/338,313/338,"(-2, -2, -2, -2)","(-1, 0, 1, 0)",20
H17,13,"(-1, 0, 2, 1)","(0,1/26,1/13,1/26)",1,1,0,73/169,307/338,"(-2, -2, -2, -2)","(0, -1, 0, 1)",20
H17,13,"(-1, 0, 2, 2)","(0,1/13,1/13,1/13)",1,1,0,123/338,151/169,"(-2, -2, -2, -2)","(0, -1, 0, 0)",20
H17,13,"(-1, 1, -2, -2)","(-2/13,0,-1/13,-1/13)",1,1,0,103/338,133/169,"(-2, -2, -2, -2)","(-1, 0, 1, 1)",20
H17,13,"(-1, 1, -2, -1)","(-2/13,1/26,-1/13,-1/26)",1,1,0,51/169,285/338,"(-2, -2, -2, -2)","(-1, 0, 2, 1)",20
H17,13,"(-1, 1, -2, 0)","(-2/13,1/13,-1/13,0)",1,1,0,103/338,331/338,"(-2, -2, -2, -2)","(-1, 0, 2, 1)",20
H17,13,"(-1, 1, -2, 1)","(-2/13,3/26,-1/13,1/26)",1,1,0,53/169,59/169,"(-2, -2, -2, -2)","(0, -1, 1, 1)",20
H17,13,"(-1, 1, -2, 2)","(-2/13,2/13,-1/13,1/13)",1,1,0,111/338,335/338,"(-2, -2, -2, -2)","(0, -1, 1, 0)",20
H17,13,"(-1, 1, -1, -2)","(-3/26,0,-1/26,-1/13)",1,1,0,62/169,135/169,"(-2, -2, -2, -2)","(-1, 0, 1, 1)",20
H17,13,"(-1, 1, -1, -1)","(-3/26,1/26,-1/26,-1/26)",1,1,0,123/338,237/338,"(-2, -2, -2, -2)","(0, -1, 0, 1)",20
H17,13,"(-1, 1, -1, 0)","(-3/26,1/13,-1/26,0)",1,1,0,62/169,231/338,"(-2, -2, -2, -2)","(0, -1, 0, 1)",20
H17,13,"(-1, 1, -1, 1)","(-3/26,3/26,-1/26,1/26)",1,1,0,127/338,265/338,"(-2, -2, -2, -2)","(0, -1, 0, 1)",20
H17,13,"(-1, 1, -1, 2)","(-3/26,2/13,-1/26,1/13)",1,1,0,53/169,261/338,"(-2, -2, -2, -2)","(0, -1, 1, 0)",20
H17,13,"(-1, 1, 0, -2)","(-1/13,0,0,-1/13)",1,1,0,147/338,157/169,"(-2, -2, -2, -2)","(-1, 0, 1, 1)",20
H17,13,"(-1, 1, 0, -1)","(-1/13,1/26,0,-1/26)",1,1,0,73/169,203/338,"(-2, -2, -2, -2)","(0, -1, 0, 1)",20
H17,13,"(-1, 1, 0, 0)","(-1/13,1/13,0,0)",1,1,0,147/338,197/338,"(-2, -2, -2, -2)","(0, -1, 0, 1)",20
H17,13,"(-1, 1, 0, 1)","(-1/13,3/26,0,1/26)",1,1,0,62/169,231/338,"(-2, -2, -2, -2)","(0, -1, 0, 1)",20
H17,13,"(-1, 1, 0, 2)","(-1/13,2/13,0,1/13)",1,1,0,103/338,305/338,"(-2, -2, -2, -2)","(0, -1, 0, 1)",20
